kepid,kepoi_name,koi_disposition,koi_vet_stat,koi_vet_date,koi_pdisposition,koi_score,koi_fpflag_nt,koi_fpflag_ss,koi_fpflag_co,koi_fpflag_ec,koi_disp_prov,koi_comment,koi_period,koi_time0bk,koi_eccen,koi_longp,koi_impact,koi_duration,koi_ingress,koi_depth,koi_ror,koi_srho,koi_fittype,koi_prad,koi_sma,koi_incl,koi_teq,koi_insol,koi_steff,koi_slogg,koi_smet,koi_srad,koi_smass,koi_sage,ra,dec,koi_kepmag,koi_gmag,koi_rmag,koi_imag,koi_zmag,koi_jmag,koi_hmag,koi_kmag,candidate_probability,prediction
11446443,K00001.01,1,Done,2018-08-16,CANDIDATE,0.811,0,0,0,0,q1_q17_dr25_sup_koi,CENT_SATURATED,2.470613377,122.763305,0.0,,0.818,1.74319,,14231.0,0.123871,1.83538,LS+MCMC,13.04,0.0354,84.41,1339.0,761.46,5820.0,4.457,-0.06,0.964,0.971,,286.80847,49.316399,11.338,11.736,11.275,11.168,11.126,10.232,9.92,9.846,0.001863993724927034,nan
10666592,K00002.01,1,Done,2018-08-16,CANDIDATE,1.0,0,1,0,0,q1_q17_dr25_sup_koi,MOD_SEC_DV---PLANET_OCCULT_DV---MOD_SEC_ALT---PLANET_OCCULT_ALT---HAS_SEC_TCE---CENT_SATURATED,2.204735417,121.3585417,0.0,,0.224,3.88864,,6674.7,0.075522,0.37936,LS+MCMC,16.1,0.0376,87.21,2048.0,4148.92,6440.0,4.019,0.14,1.952,1.449,,292.24728,47.969521,10.463,10.935,10.49,,,9.555,9.344,9.334,0.0002292765418379681,nan
6922244,K00010.01,1,Done,2018-08-16,CANDIDATE,0.998,0,0,0,0,q1_q17_dr25_sup_koi,NO_COMMENT,3.522498429,121.1194228,0.0,,0.631,3.19843,,9145.7,0.092086,0.65374,LS+MCMC,14.59,0.0473,85.2,1521.0,1264.67,6225.0,4.169,-0.04,1.451,1.132,,281.28812,42.45108,13.563,13.886,13.511,13.424,13.413,12.576,12.324,12.293,0.00012762584481412127,nan
10984090,K00112.02,1,Done,2018-08-16,CANDIDATE,1.0,0,0,0,0,q1_q17_dr25_sup_koi,NO_COMMENT,3.709214104,133.98318,0.0,,0.051,2.6302,,131.1,0.010424,1.77451,LS+MCMC,1.16,0.0465,89.73,1206.0,500.46,5833.0,4.407,-0.04,1.022,0.974,,295.64871,48.49556,12.772,13.169,12.74,12.602,12.564,11.698,11.402,11.367,5.8381686522587594e-05,nan
10419211,K00742.01,2,Done,2018-08-16,FALSE POSITIVE,0.0,0,1,0,0,q1_q17_dr25_sup_koi,MOD_SEC_DV---MOD_SEC_ALT---DEEP_V_SHAPED---HAS_SEC_TCE,11.521446064,170.839688,0.0,,2.483,3.6399,,17984.0,1.625358,1.27376,LS+MCMC,150.51,0.0978,83.13,753.0,75.88,5795.0,4.554,-0.2,0.848,0.938,,297.07993,47.597401,15.472,15.994,15.419,15.249,15.153,14.248,13.831,13.827,8.196267086382936e-05,nan
10464078,K00743.01,2,Done,2018-08-16,FALSE POSITIVE,0.0,0,1,0,0,q1_q17_dr25_sup_koi,MOD_SEC_DV---HAS_SEC_TCE,19.40393776,172.484253,0.0,,0.804,12.2155,,8918.7,0.096729,0.03785,LS+MCMC,7.18,0.123,84.93,523.0,17.69,5043.0,4.591,-0.54,0.68,0.657,,289.25821,47.635319,15.487,16.229,15.44,15.169,14.985,13.95,13.429,13.287,0.00010187042754747797,nan
10480982,K00744.01,2,Done,2018-08-16,FALSE POSITIVE,0.0,0,1,0,0,q1_q17_dr25_sup_koi,DEEP_V_SHAPED,19.221388942,184.5521637,0.0,,1.065,4.79843,,74284.0,0.476633,1.57359,LS+MCMC,49.29,0.1417,88.05,698.0,55.97,6117.0,4.496,-0.22,0.947,1.025,,295.81454,47.69035,15.341,15.798,15.293,15.145,15.053,14.2,13.863,13.727,3.3876014407601325e-05,nan
10485250,K00745.01,2,Done,2018-08-16,FALSE POSITIVE,0.0,0,1,0,0,q1_q17_dr25_sup_koi,MOD_SEC_DV---HAS_SEC_TCE,16.46983774,180.881761,0.0,,0.292,9.4378,,10479.0,0.092509,0.19353,LS+MCMC,7.94,0.1147,88.81,595.0,29.61,5152.0,4.517,-0.2,0.786,0.741,,297.15442,47.668701,15.788,16.529,15.724,15.47,15.29,14.176,13.688,13.555,0.00019251624199517252,nan
10526549,K00746.01,1,Done,2018-08-16,CANDIDATE,1.0,0,0,0,0,q1_q17_dr25_sup_koi,CENT_KIC_POS,9.27358173,173.258155,0.0,,0.387,3.2875,,1288.3,0.032563,1.93557,LS+MCMC,2.47,0.0759,88.93,649.0,41.85,4856.0,4.583,-0.3,0.696,0.676,,288.13824,47.724449,15.302,16.111,15.24,14.955,14.765,13.672,13.12,13.033,9.21119288408958e-05,nan
10583066,K00747.01,1,Done,2018-08-16,CANDIDATE,1.0,0,0,0,0,q1_q17_dr25_sup_koi,CENT_KIC_POS,6.02930329,171.602959,0.0,,0.258,1.5821,,1912.7,0.038838,13.09803,LS+MCMC,2.85,0.0585,89.5,678.0,50.04,4537.0,4.648,0.21,0.672,0.761,,283.71088,47.86327,15.784,16.838,15.758,15.332,15.1,14.001,13.37,13.231,0.0006457117797371738,nan
10583180,K00748.01,2,Done,2018-08-16,FALSE POSITIVE,0.0,0,1,1,1,q1_q17_dr25_sup_koi,MOD_SEC_DV---MOD_SEC_ALT---HAS_SEC_TCE---CENT_UNRESOLVED_OFFSET---HALO_GHOST---EPHEM_MATCH,2.696370652,170.73769,0.0,,0.044,3.6129,,397.9,0.017673,0.51471,LS+MCMC,1.58,0.0349,89.56,1066.0,305.34,4989.0,4.504,0.1,0.819,0.781,,283.76547,47.804298,15.269,16.07,15.204,14.926,14.789,13.732,13.212,13.14,0.0001048828902083917,nan
10601284,K00749.01,1,Done,2018-08-16,CANDIDATE,1.0,0,0,0,0,q1_q17_dr25_sup_koi,NO_COMMENT,5.349553819,171.80694,0.0,,0.092,3.0278,,831.0,0.025706,1.73782,LS+MCMC,2.55,0.0563,89.62,919.0,168.99,5185.0,4.44,0.16,0.91,0.831,,292.37613,47.880989,15.416,15.988,15.363,15.172,15.093,14.114,13.724,13.633,4.441471351603746e-05,nan
10601284,K00749.02,1,Done,2018-08-16,CANDIDATE,0.98,0,0,0,0,q1_q17_dr25_sup_koi,NO_COMMENT,3.94105221,136.08662,0.0,,0.226,2.5984,,363.3,0.017105,1.85636,LS+MCMC,1.7,0.046,88.88,1018.0,253.15,5185.0,4.44,0.16,0.91,0.831,,292.37613,47.880989,15.416,15.988,15.363,15.172,15.093,14.114,13.724,13.633,5.4609006284004856e-05,nan
10601284,K00749.03,1,Done,2018-08-16,CANDIDATE,0.971,0,0,0,0,q1_q17_dr25_sup_koi,NO_COMMENT,8.10904807,132.8031,0.0,,0.025,3.596,,217.4,0.013127,1.5302,LS+MCMC,1.3,0.0743,89.92,800.0,97.03,5185.0,4.44,0.16,0.91,0.831,,292.37613,47.880989,15.416,15.988,15.363,15.172,15.093,14.114,13.724,13.633,0.6592959119776503,nan
2306756,K00113.01,2,Done,2018-08-16,FALSE POSITIVE,,0,1,0,0,q1_q17_dr25_sup_koi,,386.6030528,166.342079,0.0,,0.9765,6.8057,,24927.0,0.240528,4.63335,MCMC,41.5,1.0719,89.95,297.0,1.84,5543.0,4.081,0.44,1.58,1.103,,292.27374,37.671558,12.394,12.933,12.322,12.163,12.094,11.151,10.808,10.72,0.0001381253584118021,nan
10662202,K00750.01,1,Done,2018-08-16,CANDIDATE,1.0,0,0,0,0,q1_q17_dr25_sup_koi,NO_COMMENT,21.67699193,171.53594,0.0,,0.896,3.4555,,857.2,0.032666,0.60007,LS+MCMC,2.95,0.1408,87.91,530.0,18.64,4954.0,4.5,0.18,0.828,0.791,,290.46512,47.92918,15.377,16.172,15.343,15.036,14.826,13.81,13.298,13.201,6.250470201749524e-05,nan
10682541,K00751.01,1,Done,2018-08-16,CANDIDATE,1.0,0,0,0,0,q1_q17_dr25_sup_koi,NO_COMMENT,4.99677968,171.74208,0.0,,0.71,2.1717,,934.7,0.030014,1.71827,LS+MCMC,2.78,0.0559,86.9,917.0,166.95,5339.0,4.552,0.18,0.847,0.931,,297.80826,47.946671,15.861,16.577,15.805,15.554,15.445,14.448,14.018,13.903,5.3799451930180925e-05,nan
11460018,K00769.01,1,Done,2018-08-16,CANDIDATE,1.0,0,0,0,0,q1_q17_dr25_sup_koi,NO_COMMENT,4.280963604,171.89659,0.0,,0.424,2.875,,750.8,0.025377,1.24482,LS+MCMC,2.3,0.0503,87.72,1012.0,247.87,5644.0,4.564,-0.14,0.831,0.928,,294.26581,49.314091,15.356,15.926,15.314,15.112,15.033,14.121,13.756,13.769,8.110545228243088e-05,nan
11463211,K00770.01,2,Done,2018-08-16,FALSE POSITIVE,0.0,0,0,1,0,q1_q17_dr25_sup_koi,CENT_UNRESOLVED_OFFSET,1.50635409,170.998064,0.0,,0.86,1.5155,,2211.7,0.049899,0.84722,LS+MCMC,4.53,0.025,79.38,1452.0,1054.12,5714.0,4.563,-0.2,0.831,0.926,,295.66522,49.351009,15.525,16.051,15.474,15.299,15.23,14.266,13.905,13.821,8.667225909733067e-05,nan
11465813,K00771.01,2,Done,2018-08-16,FALSE POSITIVE,0.0,0,1,1,0,q1_q17_dr25_sup_koi,INDIV_TRANS_CHASES_MARSHALL---ALL_TRANS_CHASES---CENT_FEW_DIFFS,670.645531,209.04355,0.0,,0.701,53.412,,18091.0,0.131705,0.02605,LS+MCMC,14.14,1.5155,89.53,196.0,0.35,5520.0,4.466,0.48,0.983,1.03,,296.69861,49.316479,15.207,15.533,14.917,15.068,14.96,13.678,13.317,13.254,0.0002446487042870176,nan
11493732,K00772.01,2,Done,2018-08-16,FALSE POSITIVE,0.0,0,1,0,0,q1_q17_dr25_sup_koi,DEPTH_ODDEVEN_ALT---DEEP_V_SHAPED,61.2563628,173.83826,0.0,,1.248,7.633,,5123.3,0.334628,0.12411,LS+MCMC,39.87,0.3137,87.54,505.0,15.43,6144.0,4.402,0.0,1.091,1.093,,283.72592,49.479519,15.25,15.689,15.199,15.062,15.033,14.203,13.851,13.848,0.00024338101096919678,nan
11507101,K00773.01,1,Done,2018-08-16,CANDIDATE,1.0,0,0,0,0,q1_q17_dr25_sup_koi,CENT_KIC_POS,38.3775486,172.82048,0.0,,0.468,5.588,,724.2,0.024901,1.40588,LS+MCMC,2.82,0.2163,89.44,529.0,18.53,5481.0,4.369,0.16,1.036,0.915,,291.72202,49.480869,15.172,15.654,15.089,14.965,14.874,13.962,13.639,13.497,0.0024595218786987475,nan
10910878,K00757.02,1,Done,2018-08-16,CANDIDATE,0.992,0,0,0,0,q1_q17_dr25_sup_koi,NO_COMMENT,41.19725502,165.00404,0.0,,0.045,4.6297,,2213.9,0.041693,3.9471,LS+MCMC,3.86,0.217,89.96,439.0,8.76,5031.0,4.485,0.16,0.848,0.801,,286.99948,48.37579,15.841,16.559,15.77,15.534,15.368,14.363,13.868,13.785,7.312913511850978e-05,nan
10910878,K00757.03,1,Done,2018-08-16,CANDIDATE,1.0,0,0,0,0,q1_q17_dr25_sup_koi,NO_COMMENT,6.252962249,171.30126,0.0,,0.105,2.5819,,1036.9,0.028604,3.28707,LS+MCMC,2.65,0.0617,89.68,823.0,108.3,5031.0,4.485,0.16,0.848,0.801,,286.99948,48.37579,15.841,16.559,15.77,15.534,15.368,14.363,13.868,13.785,6.515308540812026e-05,nan
10987985,K00758.01,1,Done,2018-08-16,CANDIDATE,1.0,0,0,0,0,q1_q17_dr25_sup_koi,NO_COMMENT,16.01308419,176.3608,0.0,,0.799,3.2554,,1121.9,0.034369,1.10942,LS+MCMC,3.1,0.1148,88.14,593.0,29.31,5015.0,4.499,0.1,0.826,0.785,,297.02563,48.478588,15.39,16.223,15.342,15.033,14.903,13.855,13.323,13.214,6.607934817539859e-05,nan
11018648,K00759.01,1,Done,2018-08-16,CANDIDATE,1.0,0,0,0,0,q1_q17_dr25_sup_koi,NO_COMMENT,32.62876672,194.1019,0.0,,0.021,4.7971,,1804.8,0.03852,2.79093,LS+MCMC,3.36,0.1889,89.98,506.0,15.55,5586.0,4.56,-0.3,0.798,0.844,,285.71854,48.505859,15.082,15.64,15.04,14.842,14.765,13.824,13.37,13.299,5.2675592828705606e-05,nan
11018648,K00759.02,1,Done,2018-08-16,CANDIDATE,0.978,0,0,0,0,q1_q17_dr25_sup_koi,NO_COMMENT,91.7732862,193.8378,0.0,,0.606,6.473,,652.0,0.02432,1.60558,LS+MCMC,2.12,0.3764,89.61,359.0,3.92,5586.0,4.56,-0.3,0.798,0.844,,285.71854,48.505859,15.082,15.64,15.04,14.842,14.765,13.824,13.37,13.299,0.46222978206076665,nan
11138155,K00760.01,1,Done,2018-08-16,CANDIDATE,1.0,0,0,0,0,q1_q17_dr25_sup_koi,NO_COMMENT,4.959319244,172.2585292,0.0,,0.831,2.22739,,9802.0,0.103379,1.46169,LS+MCMC,12.21,0.0565,86.15,1103.0,349.4,5712.0,4.359,0.1,1.082,0.976,,292.16705,48.727589,15.263,15.715,15.209,15.069,15.041,14.123,13.815,13.805,0.0004992090077244331,nan
11152159,K00761.01,2,Done,2018-08-16,FALSE POSITIVE,0.0,0,1,1,0,q1_q17_dr25_sup_koi,MOD_SEC_DV---MOD_SEC_ALT---HAS_SEC_TCE---CENT_RESOLVED_OFFSET,2.701287801,170.69579,0.0,,1.016,3.3827,,860.4,0.06584,0.02818,LS+MCMC,6.54,0.0365,62.69,1222.0,527.81,5550.0,4.468,-0.04,0.91,0.889,,297.92365,48.777321,15.54,16.164,15.463,15.272,15.182,14.09,13.724,13.742,9.642984357864294e-05,nan
11153539,K00762.01,1,Done,2018-08-16,CANDIDATE,1.0,0,0,0,0,q1_q17_dr25_sup_koi,NO_COMMENT,4.49876511,171.34905,0.0,,0.312,3.7362,,460.0,0.019817,0.67106,LS+MCMC,2.1,0.0542,88.0,1133.0,389.62,6075.0,4.486,-0.12,0.969,1.048,,298.45685,48.791592,15.395,15.874,15.335,15.19,15.084,14.199,13.853,13.807,5.319271505155696e-05,nan
11242721,K00763.01,2,Done,2018-08-16,FALSE POSITIVE,0.0,0,1,0,0,q1_q17_dr25_sup_koi,MOD_SEC_DV---MOD_SEC_ALT---HAS_SEC_TCE,19.651209505,179.401981,0.0,,0.723,5.2514,,11766.0,0.106953,0.67559,LS+MCMC,12.42,0.1433,88.27,730.0,67.03,6074.0,4.391,-0.12,1.063,1.014,,291.0939,48.933842,15.536,16.02,15.488,15.329,15.243,14.322,14.024,13.921,8.979797507270344e-05,nan
9579641,K00115.01,1,Done,2018-08-16,CANDIDATE,1.0,0,0,0,0,q1_q17_dr25_sup_koi,NO_COMMENT,5.412203927,133.143089,0.0,,0.787,2.9472,,601.6,0.024775,0.51087,LS+MCMC,2.94,0.0591,85.12,1093.0,337.68,5779.0,4.339,-0.06,1.087,0.941,,287.88733,46.276241,12.791,13.111,12.732,12.654,12.648,11.811,11.555,11.503,9.824215167330945e-05,nan
11304958,K00764.01,1,Done,2018-08-16,CANDIDATE,0.998,0,0,0,0,q1_q17_dr25_sup_koi,NO_COMMENT,41.43958662,208.93203,0.0,,0.355,10.5989,,2793.1,0.048175,0.28189,LS+MCMC,5.5,0.2288,89.31,516.0,16.72,5468.0,4.367,0.22,1.046,0.93,,295.55505,49.017342,15.4,16.068,15.32,15.114,14.996,13.948,13.596,13.519,0.0002867572347819519,nan
11391957,K00765.01,1,Done,2018-08-16,CANDIDATE,1.0,0,0,0,0,q1_q17_dr25_sup_koi,NO_COMMENT,8.35389523,171.63257,0.0,,0.023,2.2514,,1041.6,0.029305,6.73215,LS+MCMC,2.52,0.0768,89.95,790.0,91.9,5592.0,4.582,-0.28,0.787,0.862,,285.49924,49.277351,15.317,15.862,15.267,15.083,14.985,13.996,13.582,13.533,5.193655999284037e-05,nan
11403044,K00766.01,1,Done,2018-08-16,CANDIDATE,1.0,0,0,0,0,q1_q17_dr25_sup_koi,NO_COMMENT,4.125543472,169.752585,0.0,,0.597,3.1744,,1487.3,0.036796,0.67162,LS+MCMC,4.43,0.0529,85.95,1243.0,565.35,6174.0,4.417,0.1,1.103,1.162,,291.93616,49.253979,15.506,15.977,15.453,15.305,15.253,14.38,14.083,14.198,0.000125375118944683,nan
11414511,K00767.01,1,Done,2018-08-16,CANDIDATE,1.0,0,0,0,0,q1_q17_dr25_sup_koi,NO_COMMENT,2.816504904,170.9676846,0.0,,0.105,2.50587,,16814.0,0.117059,2.09079,LS+MCMC,12.21,0.0383,89.37,1219.0,521.13,5532.0,4.452,0.14,0.955,0.941,,297.01547,49.225288,15.052,15.636,14.988,14.802,14.685,13.732,13.393,13.315,0.00018591757837430208,nan
11442465,K00768.01,2,Done,2018-08-16,FALSE POSITIVE,0.0,0,1,1,0,q1_q17_dr25_sup_koi,MOD_SEC_DV---MOD_SEC_ALT---HAS_SEC_TCE---CENT_UNRESOLVED_OFFSET,33.93373447,186.67608,0.0,,0.812,14.561,,8503.7,0.095386,0.0371,LS+MCMC,7.34,0.1881,86.45,430.0,8.11,5040.0,4.628,-0.24,0.705,0.782,,284.17233,49.360722,15.716,16.453,15.673,15.4,15.253,14.249,13.732,13.748,6.807918273558607e-05,nan
12110942,K00786.01,1,Done,2018-08-16,CANDIDATE,1.0,0,0,0,0,q1_q17_dr25_sup_koi,NO_COMMENT,3.689920099,170.36571,0.0,,0.151,2.6557,,426.7,0.018878,1.70798,LS+MCMC,1.89,0.0469,89.19,1147.0,408.99,5880.0,4.518,-0.06,0.917,1.01,,291.62241,50.61824,15.242,15.735,15.177,15.031,14.969,14.012,13.72,13.764,7.985340838571668e-05,nan
12366084,K00787.01,1,Done,2018-08-16,CANDIDATE,1.0,0,0,0,0,q1_q17_dr25_sup_koi,NO_COMMENT,4.431238488,171.015,0.0,,0.405,3.15,,1010.9,0.02933,1.01996,LS+MCMC,3.25,0.0529,87.72,1104.0,351.23,5714.0,4.428,0.16,1.015,1.007,,295.81616,51.121738,15.367,15.912,15.311,15.133,15.081,14.179,13.799,13.765,6.056065295795654e-05,nan
12366084,K00787.02,1,Done,2018-08-16,CANDIDATE,1.0,0,0,0,0,q1_q17_dr25_sup_koi,NO_COMMENT,11.37936986,133.84992,0.0,,0.911,2.6255,,1023.5,0.035628,0.63438,LS+MCMC,3.95,0.0993,86.8,806.0,99.68,5714.0,4.428,0.16,1.015,1.007,,295.81616,51.121738,15.367,15.912,15.311,15.133,15.081,14.179,13.799,13.765,6.617103592098396e-05,nan
12404086,K00788.01,1,Done,2018-08-16,CANDIDATE,1.0,0,0,0,0,q1_q17_dr25_sup_koi,NO_COMMENT,26.39432897,176.05459,0.0,,0.602,3.573,,1510.9,0.03681,2.93923,LS+MCMC,3.07,0.1635,89.28,489.0,13.49,5129.0,4.595,0.02,0.763,0.846,,289.39972,51.25032,15.234,15.956,15.16,14.924,14.816,13.757,13.272,13.172,5.5676131783593946e-05,nan
8395660,K00116.01,1,Done,2018-08-16,CANDIDATE,1.0,0,0,0,0,q1_q17_dr25_sup_koi,NO_COMMENT,13.57078281,136.279194,0.0,,0.866,3.3539,,511.7,0.023908,0.49865,LS+MCMC,2.64,0.1096,87.07,785.0,89.61,5854.0,4.406,-0.12,1.012,0.951,,300.86398,44.337551,12.882,13.293,12.85,12.706,12.646,11.752,11.494,11.431,6.781472915544029e-05,nan
9579641,K00115.02,1,Done,2018-08-16,CANDIDATE,1.0,0,0,0,0,q1_q17_dr25_sup_koi,NO_COMMENT,7.12594387,139.00492,0.0,,0.898,3.0014,,192.4,0.01512,0.23879,LS+MCMC,1.79,0.0711,84.02,997.0,233.31,5779.0,4.339,-0.06,1.087,0.941,,287.88733,46.276241,12.791,13.111,12.732,12.654,12.648,11.811,11.555,11.503,7.364886112701911e-05,nan
11656840,K00774.01,2,Done,2018-08-16,FALSE POSITIVE,0.014,0,1,0,0,q1_q17_dr25_sup_koi,MOD_SEC_DV---MOD_SEC_ALT---HAS_SEC_TCE,7.442652004,169.9717797,0.0,,0.137,2.3078,,24446.0,0.143936,7.48712,LS+MCMC,15.03,0.0742,89.72,967.0,206.78,6108.0,4.469,-0.3,0.956,0.981,,288.98682,49.733742,15.27,15.712,15.224,15.08,14.994,14.143,13.789,13.699,5.054557150615569e-05,nan
11754553,K00775.01,1,Done,2018-08-16,CANDIDATE,1.0,0,0,0,0,q1_q17_dr25_sup_koi,NO_COMMENT,16.38489988,172.72782,0.0,,0.001,3.0249,,1127.1,0.029758,5.4538,LS+MCMC,2.0,0.1084,90.0,433.0,8.35,4126.0,4.661,0.04,0.615,0.633,,286.73804,49.97575,15.095,16.328,15.068,14.567,14.305,13.153,12.507,12.36,6.785509781703188e-05,nan
11754553,K00775.02,1,Done,2018-08-16,CANDIDATE,1.0,0,0,0,0,q1_q17_dr25_sup_koi,NO_COMMENT,7.8774163,176.3759,0.0,,0.041,2.0805,,1306.1,0.03209,8.09685,LS+MCMC,2.16,0.0665,89.92,553.0,22.18,4126.0,4.661,0.04,0.615,0.633,,286.73804,49.97575,15.095,16.328,15.068,14.567,14.305,13.153,12.507,12.36,6.563108185140817e-05,nan
11754553,K00775.03,1,Done,2018-08-16,CANDIDATE,1.0,0,0,0,0,q1_q17_dr25_sup_koi,NO_COMMENT,36.4454001,151.60125,0.0,,0.028,4.007,,1122.3,0.029681,5.21237,LS+MCMC,1.99,0.1847,89.98,332.0,2.88,4126.0,4.661,0.04,0.615,0.633,,286.73804,49.97575,15.095,16.328,15.068,14.567,14.305,13.153,12.507,12.36,9.527418646053028e-05,nan
11812062,K00776.01,1,Done,2018-08-16,CANDIDATE,1.0,0,0,0,0,q1_q17_dr25_sup_koi,NO_COMMENT,3.728732147,171.793255,0.0,,0.558,2.683,,5226.5,0.068178,1.24118,LS+MCMC,6.02,0.0455,86.7,1023.0,258.34,5497.0,4.577,-0.1,0.809,0.907,,290.78574,50.054119,15.523,16.107,15.461,15.273,15.177,14.179,13.825,13.669,0.0002479087947558639,nan
11818800,K00777.01,0,Done,2018-08-16,CANDIDATE,0.999,0,0,0,0,q1_q17_dr25_sup_koi,NO_COMMENT,40.4195037,173.56469,0.0,,0.911,3.362,,6256.0,0.088069,1.89549,LS+MCMC,7.51,0.2062,89.05,467.0,11.29,5446.0,4.507,-0.54,0.781,0.714,,294.31686,50.080231,15.487,16.1,15.463,15.224,15.091,14.029,13.631,13.491,0.9426714271770834,false positive
11853255,K00778.01,1,Done,2018-08-16,CANDIDATE,1.0,0,0,0,0,q1_q17_dr25_sup_koi,CENT_KIC_POS,2.243380573,170.679233,0.0,,0.915,1.1196,,821.7,0.032248,1.50915,LS+MCMC,1.99,0.028,82.88,822.0,107.6,4149.0,4.698,-0.32,0.564,0.578,,285.17621,50.149818,15.135,16.369,15.11,14.607,14.322,13.213,12.521,12.394,0.00010375495898696778,nan
11909839,K00779.01,2,Done,2018-08-16,FALSE POSITIVE,0.0,0,1,0,0,q1_q17_dr25_sup_koi,MOD_SEC_DV---MOD_SEC_ALT---HAS_SEC_TCE,10.405998015,177.197466,0.0,,0.324,6.5036,,14489.0,0.111248,0.38489,LS+MCMC,11.23,0.0855,88.57,833.0,113.94,5746.0,4.393,-0.54,0.924,0.77,,289.23553,50.241001,15.562,16.096,15.528,15.333,15.219,14.305,13.944,13.93,4.0029100109741026e-05,nan
11918099,K00780.01,1,Done,2018-08-16,CANDIDATE,1.0,0,0,0,0,q1_q17_dr25_sup_koi,NO_COMMENT,2.337437946,171.761982,0.0,,0.28,1.9982,,971.2,0.027998,2.41093,LS+MCMC,2.34,0.0325,88.19,1070.0,311.16,5005.0,4.595,0.14,0.765,0.85,,293.83331,50.23035,15.334,16.11,15.283,15.001,14.882,13.81,13.3,13.195,6.552365730220864e-05,nan
11918099,K00780.02,0,Done,2018-08-16,CANDIDATE,0.993,0,0,0,0,q1_q17_dr25_sup_koi,NO_COMMENT,7.2406612,137.75545,0.0,,1.198,0.558,,556.4,0.232818,8.66412,LS+MCMC,19.45,0.0692,87.62,734.0,68.63,5005.0,4.595,0.14,0.765,0.85,,293.83331,50.23035,15.334,16.11,15.283,15.001,14.882,13.81,13.3,13.195,0.9847390809199508,confirmed
9579641,K00115.03,0,Done,2018-08-16,CANDIDATE,0.871,0,0,0,0,q1_q17_dr25_sup_koi,NO_COMMENT,3.43591631,132.6624,0.0,,0.624,3.133,,23.2,0.004612,0.47024,LS+MCMC,0.55,0.0437,84.62,1272.0,617.61,5779.0,4.339,-0.06,1.087,0.941,,287.88733,46.276241,12.791,13.111,12.732,12.654,12.648,11.811,11.555,11.503,0.997628726866597,confirmed
11923270,K00781.01,1,Done,2018-08-16,CANDIDATE,1.0,0,0,0,0,q1_q17_dr25_sup_koi,CENT_KIC_POS,11.59822233,180.395376,0.0,,0.679,2.5237,,2804.5,0.051287,3.14915,LS+MCMC,2.65,0.0798,88.62,396.0,5.82,3688.0,4.79,0.0,0.473,0.503,,296.22195,50.28722,15.937,17.501,16.14,15.267,14.795,13.474,12.813,12.628,0.00017232173482067958,nan
11960862,K00782.01,1,Done,2018-08-16,CANDIDATE,1.0,0,0,0,0,q1_q17_dr25_sup_koi,NO_COMMENT,6.575315881,173.634044,0.0,,0.39,4.3084,,2793.3,0.049152,0.64392,LS+MCMC,5.31,0.067,88.03,1015.0,251.38,5992.0,4.415,-0.32,0.989,0.927,,290.09805,50.321609,15.312,15.797,15.275,15.104,15.03,14.071,13.793,13.686,0.00020415170190481605,nan
12020329,K00783.01,1,Done,2018-08-16,CANDIDATE,1.0,0,0,0,0,q1_q17_dr25_sup_koi,NO_COMMENT,7.275040844,169.994217,0.0,,0.547,7.5377,,3001.0,0.051358,0.10578,LS+MCMC,4.86,0.0732,85.29,833.0,113.64,5485.0,4.556,0.21,0.867,0.986,,295.45529,50.49456,15.08,15.69,14.996,14.819,14.745,13.732,13.402,13.26,0.00014451390578063862,nan
12066335,K00784.01,1,Done,2018-08-16,CANDIDATE,1.0,0,0,0,0,q1_q17_dr25_sup_koi,NO_COMMENT,19.27153892,186.77093,0.0,,0.031,2.7594,,1219.8,0.031585,8.48241,LS+MCMC,1.93,0.1171,89.97,393.0,5.66,4077.0,4.702,-0.24,0.56,0.576,,293.97336,50.53191,15.385,16.618,15.383,14.857,14.592,13.405,12.775,12.589,6.478923080935677e-05,nan
12066335,K00784.02,1,Done,2018-08-16,CANDIDATE,1.0,0,0,0,0,q1_q17_dr25_sup_koi,NO_COMMENT,10.06524317,136.28906,0.0,,0.628,1.369,,1053.3,0.031153,18.09666,LS+MCMC,1.91,0.076,89.22,488.0,13.43,4077.0,4.702,-0.24,0.56,0.576,,293.97336,50.53191,15.385,16.618,15.383,14.857,14.592,13.405,12.775,12.589,8.559800789476449e-05,nan
12070811,K00785.01,1,Done,2018-08-16,CANDIDATE,1.0,0,0,0,0,q1_q17_dr25_sup_koi,NO_COMMENT,12.3935651,178.74725,0.0,,0.883,3.8896,,916.6,0.032536,0.27483,LS+MCMC,2.66,0.0983,86.13,677.0,49.68,5557.0,4.603,-0.4,0.75,0.832,,296.02133,50.56778,15.505,16.079,15.474,15.258,15.177,14.196,13.783,13.692,0.00010063270481869341,nan
8395660,K00116.02,1,Done,2018-08-16,CANDIDATE,0.998,0,0,0,0,q1_q17_dr25_sup_koi,NO_COMMENT,43.84439721,151.93538,0.0,,0.852,6.802,,615.2,0.025934,0.22039,LS+MCMC,2.87,0.2395,88.27,531.0,18.77,5854.0,4.406,-0.12,1.012,0.951,,300.86398,44.337551,12.882,13.293,12.85,12.706,12.646,11.752,11.494,11.431,8.085516545699611e-05,nan
